timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw
583.4,0.01817831557388727,-0.022191579948735107,6.893,0.0,0.01,-0.04,2.070512102046285,0.0,0.0,0.0,-3.475046834349367,3.848351947782606,-0.2469091445810414,-3.832126702968062,3.614518015820776,0.0,2.3854085570568753,-2.720635463340179,2.929746107482678,0.0,-1.9645742038972416,2.2670181434492065,0.0,2.284842977746082
583.5,0.01817831557388727,-0.022191579948735107,6.892,0.0,0.01,0.05,2.1664058725025988,-0.0013690807522422949,0.003098038643950045,0.9670850474808295,-3.3612725096919163,3.6753502736422585,-0.07443937405254317,-3.072044646821506,2.4252504739445575,0.0,2.473312846583932,-2.950928809684927,3.2074457560180822,0.0,-2.181041748700073,2.059606712609022,0.0,2.384822625851859
583.6,0.018178315562302316,-0.022191579482887747,6.88,0.0,0.02,0.15,2.2555165449765067,-0.00032666792641952236,0.0008356846808428913,0.920730793958518,-3.6129130328003534,3.8647969039195242,-0.12103337684237736,-3.2260497018159224,2.0883467793816064,0.0,2.5670905787132456,-3.1632407247229266,3.42035437167625,0.0,-2.3448766731635455,1.870956037147884,0.0,2.468138999273664
583.7,0.018178315384086652,-0.022191580132859823,6.86,0.0,0.02,0.23,2.3438334623959403,0.002016861406066914,0.0013880887915541232,0.9115666094305509,-4.187172125139499,4.076564094466619,-0.377076771837134,-4.265078396408373,1.1569651792931797,0.0,2.876702433963983,-3.3453918918842556,3.5774948115160052,0.0,-2.464282576287924,1.7106239841151203,0.0,2.534792098011305
583.8,0.018178315594126193,-0.02219158007537647,6.834,0.0,0.02,0.27,2.4361167709019522,0.0012470956793260255,0.0010749130486115788,0.9788268107721854,-4.605874829821869,4.262429975589307,-0.40259544843375666,-4.726009926861504,0.03199383307552235,0.0,3.134823022371842,-3.6372191768070277,3.789600813180253,0.0,-2.6227192382840143,1.456113622094918,0.0,2.634771746118075
583.9,0.0181783150044863,-0.022191579741615897,6.807,0.01,0.02,0.27,2.5554566542294364,0.0,0.0,0.0,-5.077564533789263,4.230855925773564,-0.4025954484337589,-4.814362039921256,-0.6629669033862023,0.0,-3.00474724487696,-3.8429110772436395,3.914352597239815,0.0,-2.713878173212816,1.2781973887965132,0.0,2.701424844856148
584.0,0.018178315303632786,-0.022191579549020624,6.78,0.01,0.02,0.25,2.712275818982396,-0.012882228458087336,0.003746725088863942,1.7034935165853862,-5.5482248493607,4.129804305681474,-0.4025954484337612,-4.7983671997774335,-1.3821836532755827,0.0,-2.86113220494618,-4.110957680652354,4.050578315405024,0.0,-2.8108358611225737,1.047914588053374,0.0,2.7847412182789775
584.1,0.018178315513672327,-0.022191579491537272,6.755,0.01,0.03,0.23,2.884185747304235,0.0,0.0,0.0,-6.005853932149287,3.959381115505603,-0.4025954484337626,-4.672983241368052,-2.109710517257609,0.0,-2.717517165015402,-4.389411189860661,4.1640246511684955,0.0,-2.8882930857191247,0.8103617741329394,0.0,2.8680575917020463
584.2,0.01817831493561739,-0.022191579623623614,6.731,0.01,0.03,0.21,3.053889707722936,0.0,0.0,0.0,-5.249276996403915,4.128178253975094,-0.30848346899689894,-1.900713308021295,-2.5491669799372483,0.0,-2.2114892004803397,-4.676339804827324,4.253904558833625,0.0,-2.9457124707112166,0.5671869920238841,0.0,2.95137396512538
584.3,0.018178315123888567,-0.011095789598109196,6.709,0.01,0.04,0.2,-3.063402402397019,0.00323684773125684,-0.0012128952330499642,1.6907500707204415,-5.407975620160957,3.863512440289279,-0.3084834689968997,-1.3523747128364876,-2.8202787860973197,0.0,-2.017924563577862,-4.969752928587681,4.319594487237955,0.0,-2.9826956591235985,0.3200772932825355,0.0,3.0346903385489687
